med_id,generic_name,normalized_name,renal_audit_status,audit_priority,renal_rules_published,renal_rules_pending,renal_rules_automatic,renal_biblio_published,renal_biblio_verified,renal_clinical_class,existing_review_priority,phase6_status,disposition,next_action
MED-1072,PROMETAZINA TÓPICA,PROMETAZINA TÓPICA,NO_RENAL_CONTENT,1,0,0,0,0,0,,,,,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-1073,PROPIFENAZONA,PROPIFENAZONA,NO_RENAL_CONTENT,1,0,0,0,0,0,,,,,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-1074,PROTIONAMIDA,PROTIONAMIDA,NO_RENAL_CONTENT,1,0,0,0,0,0,,,,,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-1075,QUINIDINA,QUINIDINA,NO_RENAL_CONTENT,1,0,0,0,0,0,,,,,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-1076,RASBURICASA,RASBURICASA,NO_RENAL_CONTENT,1,0,0,0,0,0,,,,,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-1077,REBOXETINA,REBOXETINA,NO_RENAL_CONTENT,1,0,0,0,0,0,,,,,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-1078,REMIFENTANILO,REMIFENTANILO,NO_RENAL_CONTENT,1,0,0,0,0,0,,,,,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-1079,RESINCALCIO,RESINCALCIO,NO_RENAL_CONTENT,1,0,0,0,0,0,,,,,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-1080,RESINSODIO,RESINSODIO,NO_RENAL_CONTENT,1,0,0,0,0,0,,,,,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-1081,RETAPAMULINA,RETAPAMULINA,NO_RENAL_CONTENT,1,0,0,0,0,0,,,,,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-1082,RIBAVIRINA,RIBAVIRINA,NO_RENAL_CONTENT,1,0,0,0,0,0,,,,,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-1083,RIFAPENTINA,RIFAPENTINA,NO_RENAL_CONTENT,1,0,0,0,0,0,,,,,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-1084,RITUXIMAB,RITUXIMAB,NO_RENAL_CONTENT,1,0,0,0,0,0,,,,,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-1085,RIZATRIPTÁN,RIZATRIPTÁN,NO_RENAL_CONTENT,1,0,0,0,0,0,,,,,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-1086,ROMIPLOSTIM,ROMIPLOSTIM,NO_RENAL_CONTENT,1,0,0,0,0,0,,,,,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-1087,ROPIVACAÍNA,ROPIVACAÍNA,NO_RENAL_CONTENT,1,0,0,0,0,0,,,,,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-1088,ROXITROMICINA,ROXITROMICINA,NO_RENAL_CONTENT,1,0,0,0,0,0,,,,,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-1089,SAPROPTERINA DIHIDROCLORURO,SAPROPTERINA DIHIDROCLORURO,NO_RENAL_CONTENT,1,0,0,0,0,0,,,,,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-1090,SAQUINAVIR,SAQUINAVIR,NO_RENAL_CONTENT,1,0,0,0,0,0,,,,,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-1091,SARILUMAB,SARILUMAB,NO_RENAL_CONTENT,1,0,0,0,0,0,,,,,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-1092,SEBELIPASA,SEBELIPASA,NO_RENAL_CONTENT,1,0,0,0,0,0,,,,,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-1093,SECUKINUMAB,SECUKINUMAB,NO_RENAL_CONTENT,1,0,0,0,0,0,,,,,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-1094,SERTACONAZOL,SERTACONAZOL,NO_RENAL_CONTENT,1,0,0,0,0,0,,,,,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-1095,SIROLIMUS/RAPAMICINA,SIROLIMUS/RAPAMICINA,NO_RENAL_CONTENT,1,0,0,0,0,0,,,,,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-1096,SODIO FOSFATO,SODIO FOSFATO,NO_RENAL_CONTENT,1,0,0,0,0,0,,,,,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-1097,SODIO SULFATO,SODIO SULFATO,NO_RENAL_CONTENT,1,0,0,0,0,0,,,,,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-1098,SOMATOSTATINA,SOMATOSTATINA,NO_RENAL_CONTENT,1,0,0,0,0,0,,,,,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-1099,SULTIAMO,SULTIAMO,NO_RENAL_CONTENT,1,0,0,0,0,0,,,,,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-1100,SURAMINA,SURAMINA,NO_RENAL_CONTENT,1,0,0,0,0,0,,,,,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-1101,TALIDOMIDA,TALIDOMIDA,NO_RENAL_CONTENT,1,0,0,0,0,0,,,,,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-1102,TEDIZOLID,TEDIZOLID,NO_RENAL_CONTENT,1,0,0,0,0,0,,,,,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-1103,TEICOPLANINA,TEICOPLANINA,NO_RENAL_CONTENT,1,0,0,0,0,0,,,,,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-1104,TEMSIROLIMUS,TEMSIROLIMUS,NO_RENAL_CONTENT,1,0,0,0,0,0,,,,,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-1105,TENIPÓSIDO,TENIPÓSIDO,NO_RENAL_CONTENT,1,0,0,0,0,0,,,,,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-1106,TENOFOVIR ALAFENAMIDA,TENOFOVIR ALAFENAMIDA,NO_RENAL_CONTENT,1,0,0,0,0,0,,,,,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-1107,TERLIPRESINA,TERLIPRESINA,NO_RENAL_CONTENT,1,0,0,0,0,0,,,,,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-1108,TETRIZOLINA OFTÁLMICA,TETRIZOLINA OFTÁLMICA,NO_RENAL_CONTENT,1,0,0,0,0,0,,,,,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-1109,TIAPRIDA,TIAPRIDA,NO_RENAL_CONTENT,1,0,0,0,0,0,,,,,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-1110,TIGECICLINA,TIGECICLINA,NO_RENAL_CONTENT,1,0,0,0,0,0,,,,,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-1111,TIMOLOL,TIMOLOL,NO_RENAL_CONTENT,1,0,0,0,0,0,,,,,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-1112,TIOCONAZOL,TIOCONAZOL,NO_RENAL_CONTENT,1,0,0,0,0,0,,,,,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-1113,TIOPENTAL,TIOPENTAL,NO_RENAL_CONTENT,1,0,0,0,0,0,,,,,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-1114,TIOTEPA,TIOTEPA,NO_RENAL_CONTENT,1,0,0,0,0,0,,,,,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-1115,TIPRANAVIR (TPV),TIPRANAVIR (TPV),NO_RENAL_CONTENT,1,0,0,0,0,0,,,,,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-1116,TISAGENLECLEUCEL,TISAGENLECLEUCEL,NO_RENAL_CONTENT,1,0,0,0,0,0,,,,,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-1117,TOCILIZUMAB,TOCILIZUMAB,NO_RENAL_CONTENT,1,0,0,0,0,0,,,,,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-1118,TOLMETINA,TOLMETINA,NO_RENAL_CONTENT,1,0,0,0,0,0,,,,,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-1119,TOLNAFTATO,TOLNAFTATO,NO_RENAL_CONTENT,1,0,0,0,0,0,,,,,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-1120,TOLVAPTAN,TOLVAPTAN,NO_RENAL_CONTENT,1,0,0,0,0,0,,,,,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-1121,TOPOTECÁN,TOPOTECÁN,NO_RENAL_CONTENT,1,0,0,0,0,0,,,,,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-1122,TORASEMIDA / TORSEMIDA,TORASEMIDA / TORSEMIDA,NO_RENAL_CONTENT,1,0,0,0,0,0,,,,,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-1123,TOXINA BOTULÍNICA A,TOXINA BOTULÍNICA A,NO_RENAL_CONTENT,1,0,0,0,0,0,,,,,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-1124,TRICLABENDAZOL,TRICLABENDAZOL,NO_RENAL_CONTENT,1,0,0,0,0,0,,,,,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-1125,TRIHEXIFENIDILO,TRIHEXIFENIDILO,NO_RENAL_CONTENT,1,0,0,0,0,0,,,,,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-1126,TRIÓXIDO DE ARSÉNICO,TRIÓXIDO DE ARSÉNICO,NO_RENAL_CONTENT,1,0,0,0,0,0,,,,,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-1127,TRIPELENAMINA HIDROCLORURO,TRIPELENAMINA HIDROCLORURO,NO_RENAL_CONTENT,1,0,0,0,0,0,,,,,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-1128,TRIPTORELINA DEPOT,TRIPTORELINA DEPOT,NO_RENAL_CONTENT,1,0,0,0,0,0,,,,,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-1129,TROFOSFAMIDA,TROFOSFAMIDA,NO_RENAL_CONTENT,1,0,0,0,0,0,,,,,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-1130,TROPICAMIDA,TROPICAMIDA,NO_RENAL_CONTENT,1,0,0,0,0,0,,,,,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-1131,URAPIDIL,URAPIDIL,NO_RENAL_CONTENT,1,0,0,0,0,0,,,,,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-1132,UROQUINASA,UROQUINASA,NO_RENAL_CONTENT,1,0,0,0,0,0,,,,,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-1133,USTEKINUMAB,USTEKINUMAB,NO_RENAL_CONTENT,1,0,0,0,0,0,,,,,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-1134,VEDOLIZUMAB,VEDOLIZUMAB,NO_RENAL_CONTENT,1,0,0,0,0,0,,,,,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-1135,VELAGLUCERASA ALFA,VELAGLUCERASA ALFA,NO_RENAL_CONTENT,1,0,0,0,0,0,,,,,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-1136,VESTRONIDASA ALFA,VESTRONIDASA ALFA,NO_RENAL_CONTENT,1,0,0,0,0,0,,,,,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-1137,VINBLASTINA,VINBLASTINA,NO_RENAL_CONTENT,1,0,0,0,0,0,,,,,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-1138,VINCRISTINA,VINCRISTINA,NO_RENAL_CONTENT,1,0,0,0,0,0,,,,,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-1139,VINDESINA,VINDESINA,NO_RENAL_CONTENT,1,0,0,0,0,0,,,,,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-1140,VINORELBINA,VINORELBINA,NO_RENAL_CONTENT,1,0,0,0,0,0,,,,,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-1141,ZAFIRLUKAST,ZAFIRLUKAST,NO_RENAL_CONTENT,1,0,0,0,0,0,,,,,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-1142,ZOLMITRIPTÁN,ZOLMITRIPTÁN,NO_RENAL_CONTENT,1,0,0,0,0,0,,,,,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-1143,ZONISAMIDA,ZONISAMIDA,NO_RENAL_CONTENT,1,0,0,0,0,0,,,,,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-1144,DIFENIDOL,DIFENIDOL,NO_RENAL_CONTENT,1,0,0,0,0,0,,,,,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0243,ETAMBUTOL CLORHIDRATO,ETAMBUTOL CLORHIDRATO,REFERENCE_ONLY,3,0,0,0,1,1,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,SOLO REFERENCIA: DEFINIR CONDUCTA RENAL ACTUAL
MED-0002,ABACAVIR,ABACAVIR,HAS_PUBLISHED_NONAUTO_RULE,4,1,0,0,0,0,REFERENCIA_ACTUAL_VALIDADA,0.0,CLOSED_CURRENT_REFERENCE,REFERENCIA_ACTUAL_VALIDADA,VALIDAR FUENTE ACTUAL DE LAS REGLAS
MED-0003,ABEMACICLIB,ABEMACICLIB,HAS_PUBLISHED_NONAUTO_RULE,4,1,0,0,0,0,REFERENCIA_ACTUAL_VALIDADA,0.0,CLOSED_CURRENT_REFERENCE,REFERENCIA_ACTUAL_VALIDADA,VALIDAR FUENTE ACTUAL DE LAS REGLAS
MED-0004,ABIRATERONA,ABIRATERONA,HAS_PUBLISHED_NONAUTO_RULE,4,1,0,0,0,0,REFERENCIA_ACTUAL_VALIDADA,0.0,CLOSED_CURRENT_REFERENCE,REFERENCIA_ACTUAL_VALIDADA,VALIDAR FUENTE ACTUAL DE LAS REGLAS
MED-0005,ABROCITINIB,ABROCITINIB,HAS_PUBLISHED_NONAUTO_RULE,4,1,0,0,0,0,REFERENCIA_ACTUAL_VALIDADA,0.0,CLOSED_CURRENT_REFERENCE,REFERENCIA_ACTUAL_VALIDADA,VALIDAR FUENTE ACTUAL DE LAS REGLAS
MED-0029,ACIDO IBANDRONICO,ACIDO IBANDRONICO,HAS_PUBLISHED_NONAUTO_RULE,4,1,0,0,0,0,REFERENCIA_ACTUAL_VALIDADA,0.0,CLOSED_CURRENT_REFERENCE,REFERENCIA_ACTUAL_VALIDADA,VALIDAR FUENTE ACTUAL DE LAS REGLAS
MED-0037,ACIDO VALPROICO,ACIDO VALPROICO,HAS_PUBLISHED_NONAUTO_RULE,4,1,0,0,0,0,REFERENCIA_ACTUAL_VALIDADA,0.0,CLOSED_CURRENT_REFERENCE,REFERENCIA_ACTUAL_VALIDADA,VALIDAR FUENTE ACTUAL DE LAS REGLAS
MED-0042,ALENDRONATO,ALENDRONATO,HAS_PUBLISHED_NONAUTO_RULE,4,1,0,0,0,0,REFERENCIA_ACTUAL_VALIDADA,0.0,CLOSED_CURRENT_REFERENCE,REFERENCIA_ACTUAL_VALIDADA,VALIDAR FUENTE ACTUAL DE LAS REGLAS
MED-0045,ALOPURINOL,ALOPURINOL,HAS_PUBLISHED_NONAUTO_RULE,4,1,0,0,0,0,REFERENCIA_ACTUAL_VALIDADA,0.0,CLOSED_CURRENT_REFERENCE,REFERENCIA_ACTUAL_VALIDADA,VALIDAR FUENTE ACTUAL DE LAS REGLAS
MED-0047,AMANTADINA CLORHIDRATO,AMANTADINA CLORHIDRATO,HAS_PUBLISHED_NONAUTO_RULE,4,1,0,0,0,0,REFERENCIA_ACTUAL_VALIDADA,0.0,CLOSED_CURRENT_REFERENCE,REFERENCIA_ACTUAL_VALIDADA,VALIDAR FUENTE ACTUAL DE LAS REGLAS
MED-0048,AMBRISENTAN,AMBRISENTAN,HAS_PUBLISHED_NONAUTO_RULE,4,1,0,0,0,0,REFERENCIA_ACTUAL_VALIDADA,0.0,CLOSED_CURRENT_REFERENCE,REFERENCIA_ACTUAL_VALIDADA,VALIDAR FUENTE ACTUAL DE LAS REGLAS
MED-0052,AMLODIPINO,AMLODIPINO,HAS_PUBLISHED_NONAUTO_RULE,4,1,0,0,0,0,REFERENCIA_ACTUAL_VALIDADA,0.0,CLOSED_CURRENT_REFERENCE,REFERENCIA_ACTUAL_VALIDADA,VALIDAR FUENTE ACTUAL DE LAS REGLAS
MED-0056,ANASTRAZOL,ANASTRAZOL,HAS_PUBLISHED_NONAUTO_RULE,4,1,0,0,0,0,REFERENCIA_ACTUAL_VALIDADA,0.0,CLOSED_CURRENT_REFERENCE,REFERENCIA_ACTUAL_VALIDADA,VALIDAR FUENTE ACTUAL DE LAS REGLAS
MED-0057,APIXABAN,APIXABAN,HAS_PUBLISHED_NONAUTO_RULE,4,1,0,0,0,0,REFERENCIA_ACTUAL_VALIDADA,0.0,CLOSED_CURRENT_REFERENCE,REFERENCIA_ACTUAL_VALIDADA,VALIDAR FUENTE ACTUAL DE LAS REGLAS
MED-0058,APREMILAST,APREMILAST,HAS_PUBLISHED_NONAUTO_RULE,4,1,0,0,0,0,REFERENCIA_ACTUAL_VALIDADA,0.0,CLOSED_CURRENT_REFERENCE,REFERENCIA_ACTUAL_VALIDADA,VALIDAR FUENTE ACTUAL DE LAS REGLAS
MED-0059,ARIPIPRAZOL,ARIPIPRAZOL,HAS_PUBLISHED_NONAUTO_RULE,4,1,0,0,0,0,REFERENCIA_ACTUAL_VALIDADA,0.0,CLOSED_CURRENT_REFERENCE,REFERENCIA_ACTUAL_VALIDADA,VALIDAR FUENTE ACTUAL DE LAS REGLAS
MED-0063,ATENOLOL,ATENOLOL,HAS_PUBLISHED_NONAUTO_RULE,4,1,0,0,0,0,REFERENCIA_ACTUAL_VALIDADA,0.0,CLOSED_CURRENT_REFERENCE,REFERENCIA_ACTUAL_VALIDADA,VALIDAR FUENTE ACTUAL DE LAS REGLAS
MED-0064,ATORVASTATINA,ATORVASTATINA,HAS_PUBLISHED_NONAUTO_RULE,4,1,0,0,0,0,REFERENCIA_ACTUAL_VALIDADA,0.0,CLOSED_CURRENT_REFERENCE,REFERENCIA_ACTUAL_VALIDADA,VALIDAR FUENTE ACTUAL DE LAS REGLAS
MED-0069,BACLOFENO,BACLOFENO,HAS_PUBLISHED_NONAUTO_RULE,4,1,0,0,0,0,REFERENCIA_ACTUAL_VALIDADA,0.0,CLOSED_CURRENT_REFERENCE,REFERENCIA_ACTUAL_VALIDADA,VALIDAR FUENTE ACTUAL DE LAS REGLAS
MED-0070,BARICITINIB,BARICITINIB,HAS_PUBLISHED_NONAUTO_RULE,4,1,0,0,0,0,REFERENCIA_ACTUAL_VALIDADA,0.0,CLOSED_CURRENT_REFERENCE,REFERENCIA_ACTUAL_VALIDADA,VALIDAR FUENTE ACTUAL DE LAS REGLAS
MED-0077,BICALUTAMIDA,BICALUTAMIDA,HAS_PUBLISHED_NONAUTO_RULE,4,1,0,0,0,0,REFERENCIA_ACTUAL_VALIDADA,0.0,CLOSED_CURRENT_REFERENCE,REFERENCIA_ACTUAL_VALIDADA,VALIDAR FUENTE ACTUAL DE LAS REGLAS
MED-0084,BOSENTAN,BOSENTAN,HAS_PUBLISHED_NONAUTO_RULE,4,1,0,0,0,0,REFERENCIA_ACTUAL_VALIDADA,0.0,CLOSED_CURRENT_REFERENCE,REFERENCIA_ACTUAL_VALIDADA,VALIDAR FUENTE ACTUAL DE LAS REGLAS
MED-0087,BRIGATINIB,BRIGATINIB,HAS_PUBLISHED_NONAUTO_RULE,4,1,0,0,0,0,REFERENCIA_ACTUAL_VALIDADA,0.0,CLOSED_CURRENT_REFERENCE,REFERENCIA_ACTUAL_VALIDADA,VALIDAR FUENTE ACTUAL DE LAS REGLAS
MED-0094,BUPROPION,BUPROPION,HAS_PUBLISHED_NONAUTO_RULE,4,1,0,0,0,0,REFERENCIA_ACTUAL_VALIDADA,0.0,CLOSED_CURRENT_REFERENCE,REFERENCIA_ACTUAL_VALIDADA,VALIDAR FUENTE ACTUAL DE LAS REGLAS
MED-0095,CABERGOLINA,CABERGOLINA,HAS_PUBLISHED_NONAUTO_RULE,4,1,0,0,0,0,REFERENCIA_ACTUAL_VALIDADA,0.0,CLOSED_CURRENT_REFERENCE,REFERENCIA_ACTUAL_VALIDADA,VALIDAR FUENTE ACTUAL DE LAS REGLAS
MED-0107,CARBONATO DE LITIO,CARBONATO DE LITIO,HAS_PUBLISHED_NONAUTO_RULE,4,1,0,0,0,0,TDM_MONITORIZACION_ACTUAL,0.0,CLOSED_TDM,TDM_MONITORIZACION_ACTUAL,VALIDAR FUENTE ACTUAL DE LAS REGLAS
MED-0108,CARVEDILOL,CARVEDILOL,HAS_PUBLISHED_NONAUTO_RULE,4,1,0,0,0,0,REFERENCIA_ACTUAL_VALIDADA,0.0,CLOSED_CURRENT_REFERENCE,REFERENCIA_ACTUAL_VALIDADA,VALIDAR FUENTE ACTUAL DE LAS REGLAS
MED-0109,CEFADROXILO,CEFADROXILO,HAS_AUTOMATIC_RULE,4,4,0,4,0,0,AUTOMATICO_VALIDADO_ACTUAL,0.0,,,VALIDAR FUENTE ACTUAL DE LAS REGLAS
MED-0110,CEFALEXINA,CEFALEXINA,HAS_AUTOMATIC_RULE,4,10,0,10,0,0,AUTOMATICO_VALIDADO_ACTUAL,0.0,,,VALIDAR FUENTE ACTUAL DE LAS REGLAS
MED-0123,CICLOSPORINA,CICLOSPORINA,HAS_PUBLISHED_NONAUTO_RULE,4,1,0,0,0,0,TDM_MONITORIZACION_ACTUAL,0.0,CLOSED_TDM,TDM_MONITORIZACION_ACTUAL,VALIDAR FUENTE ACTUAL DE LAS REGLAS
MED-0125,CINACALCET,CINACALCET,HAS_PUBLISHED_NONAUTO_RULE,4,1,0,0,0,0,REFERENCIA_ACTUAL_VALIDADA,0.0,CLOSED_CURRENT_REFERENCE,REFERENCIA_ACTUAL_VALIDADA,VALIDAR FUENTE ACTUAL DE LAS REGLAS
MED-0131,CITALOPRAM,CITALOPRAM,HAS_PUBLISHED_NONAUTO_RULE,4,1,0,0,0,0,REFERENCIA_ACTUAL_VALIDADA,0.0,CLOSED_CURRENT_REFERENCE,REFERENCIA_ACTUAL_VALIDADA,VALIDAR FUENTE ACTUAL DE LAS REGLAS
MED-0135,CLADRIBINA,CLADRIBINA,HAS_PUBLISHED_NONAUTO_RULE,4,1,0,0,0,0,REFERENCIA_ACTUAL_VALIDADA,0.0,CLOSED_CURRENT_REFERENCE,REFERENCIA_ACTUAL_VALIDADA,VALIDAR FUENTE ACTUAL DE LAS REGLAS
MED-0143,CLONIDINA,CLONIDINA,HAS_PUBLISHED_NONAUTO_RULE,4,1,0,0,0,0,REFERENCIA_ACTUAL_VALIDADA,0.0,CLOSED_CURRENT_REFERENCE,REFERENCIA_ACTUAL_VALIDADA,VALIDAR FUENTE ACTUAL DE LAS REGLAS
MED-0160,COLCHICINA,COLCHICINA,HAS_PUBLISHED_NONAUTO_RULE,4,1,0,0,0,0,REFERENCIA_ACTUAL_VALIDADA,0.0,CLOSED_CURRENT_REFERENCE,REFERENCIA_ACTUAL_VALIDADA,VALIDAR FUENTE ACTUAL DE LAS REGLAS
MED-0164,DABIGATRAN,DABIGATRAN,HAS_PUBLISHED_NONAUTO_RULE,4,1,0,0,0,0,REFERENCIA_ACTUAL_VALIDADA,0.0,CLOSED_CURRENT_REFERENCE,REFERENCIA_ACTUAL_VALIDADA,VALIDAR FUENTE ACTUAL DE LAS REGLAS
MED-0168,DAPAGLIFLOZINA,DAPAGLIFLOZINA,HAS_PUBLISHED_NONAUTO_RULE,4,1,0,0,0,0,REFERENCIA_ACTUAL_VALIDADA,0.0,CLOSED_CURRENT_REFERENCE,REFERENCIA_ACTUAL_VALIDADA,VALIDAR FUENTE ACTUAL DE LAS REGLAS
MED-0176,DEFERASIROX,DEFERASIROX,HAS_PUBLISHED_NONAUTO_RULE,4,1,0,0,0,0,REFERENCIA_ACTUAL_VALIDADA,0.0,CLOSED_CURRENT_REFERENCE,REFERENCIA_ACTUAL_VALIDADA,VALIDAR FUENTE ACTUAL DE LAS REGLAS
MED-0195,DIGOXINA,DIGOXINA,HAS_PUBLISHED_NONAUTO_RULE,4,1,0,0,0,0,TDM_MONITORIZACION_ACTUAL,0.0,CLOSED_TDM,TDM_MONITORIZACION_ACTUAL,VALIDAR FUENTE ACTUAL DE LAS REGLAS
MED-0208,DORAVIRINA,DORAVIRINA,HAS_PUBLISHED_NONAUTO_RULE,4,1,0,0,0,0,REFERENCIA_ACTUAL_VALIDADA,0.0,CLOSED_CURRENT_REFERENCE,REFERENCIA_ACTUAL_VALIDADA,VALIDAR FUENTE ACTUAL DE LAS REGLAS
MED-0217,DROXIDOPA,DROXIDOPA,HAS_PUBLISHED_NONAUTO_RULE,4,1,0,0,0,0,REFERENCIA_ACTUAL_VALIDADA,0.0,CLOSED_CURRENT_REFERENCE,REFERENCIA_ACTUAL_VALIDADA,VALIDAR FUENTE ACTUAL DE LAS REGLAS
MED-0218,DULOXETINA,DULOXETINA,HAS_PUBLISHED_NONAUTO_RULE,4,1,0,0,0,0,REFERENCIA_ACTUAL_VALIDADA,0.0,CLOSED_CURRENT_REFERENCE,REFERENCIA_ACTUAL_VALIDADA,VALIDAR FUENTE ACTUAL DE LAS REGLAS
MED-0225,EMPAGLIFOZINA,EMPAGLIFOZINA,HAS_PUBLISHED_NONAUTO_RULE,4,1,0,0,0,0,REFERENCIA_ACTUAL_VALIDADA,0.0,CLOSED_CURRENT_REFERENCE,REFERENCIA_ACTUAL_VALIDADA,VALIDAR FUENTE ACTUAL DE LAS REGLAS
MED-0227,ENALAPRIL MALEATO,ENALAPRIL MALEATO,HAS_PUBLISHED_NONAUTO_RULE,4,1,0,0,0,0,REFERENCIA_ACTUAL_VALIDADA,0.0,CLOSED_CURRENT_REFERENCE,REFERENCIA_ACTUAL_VALIDADA,VALIDAR FUENTE ACTUAL DE LAS REGLAS
MED-0228,ENTACAPONA,ENTACAPONA,HAS_PUBLISHED_NONAUTO_RULE,4,1,0,0,0,0,REFERENCIA_ACTUAL_VALIDADA,0.0,CLOSED_CURRENT_REFERENCE,REFERENCIA_ACTUAL_VALIDADA,VALIDAR FUENTE ACTUAL DE LAS REGLAS
MED-0237,ESCITALOPRAM,ESCITALOPRAM,HAS_PUBLISHED_NONAUTO_RULE,4,1,0,0,0,0,REFERENCIA_ACTUAL_VALIDADA,0.0,CLOSED_CURRENT_REFERENCE,REFERENCIA_ACTUAL_VALIDADA,VALIDAR FUENTE ACTUAL DE LAS REGLAS
MED-0250,EZETIMIBE,EZETIMIBE,HAS_PUBLISHED_NONAUTO_RULE,4,1,0,0,0,0,REFERENCIA_ACTUAL_VALIDADA,0.0,CLOSED_CURRENT_REFERENCE,REFERENCIA_ACTUAL_VALIDADA,VALIDAR FUENTE ACTUAL DE LAS REGLAS
MED-0251,FAMOTIDINA,FAMOTIDINA,HAS_AUTOMATIC_RULE,4,6,0,6,0,0,AUTOMATICO_VALIDADO_ACTUAL,0.0,,,VALIDAR FUENTE ACTUAL DE LAS REGLAS
